country3,country2,country,region,subregion,place_name,station_name,type,stn_key,status,icao,national_id,wmo,wban,ghcn,special,lat,lon,elev,tz
AGO,AO,Angola,BGO,-,Quiminha,Quiminha (Farm),,0-24-0-66165,-,,,66165,,,,-9.05535,13.755722,36.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Balombo,Balombo,,XXXXXXXX,-,FNBB,,,,,,-12.358,14.778,1211.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Benguela|Gama,Monbaca | General des Landes AP,,0-20000-0-66310,-,FNBG,,66310,,,,-12.58333333,13.41666667,33.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Benguela|Lobito,Catumbela AP MET OBS,,0-24-0-66311,-,,,66311,,,,-12.49391,13.4902,9.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Catumbela|Negr?o,Catumbela AP,,AOaaFNCT,-,FNCT,,,,,,-12.479444,13.487222,4.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Chingoroi|Chongoroi,Chingoroi,,XXXXXXXX,-,FNCR,,,,,,-13.57,13.94,818.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Colango,Lobito Colango MET OBS|Lobito Culango,,0-24-0-66312,-,,,66312,,,,-12.310617,13.835176,252.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Cubal,Cubal,,XXXXXXXX,-,FNCL,,,,,,-13.016,14.252,922.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Ganda,Ganda,,XXXXXXXX,-,FNGD,,,,,,-12.994,14.647,1270.0,Africa/Luanda
AGO,AO,Angola,BGU,-,Lobito,Lobito,,0-24-0-66305,-,FNLB,,66305,,,,-12.36666667,13.53333333,3.0,Africa/Luanda
AGO,AO,Angola,BIE,-,Andulo|Santa Rosa,Andulo,,XXXXXXXX,-,FNAL,,,,,,-11.472,16.711,1685.0,Africa/Luanda
AGO,AO,Angola,BIE,-,Bie Lutchimue,Bie Lutchimue,,0-24-0-66327,-,,,66327,,,,-12.5699,16.757304,1746.0,Africa/Luanda
AGO,AO,Angola,BIE,-,Bie|Kuito,Kuito/Silva,,0-20000-0-66325,-,FNKU,,66325,,,,-12.38333333,16.95,1701.0,Africa/Luanda
AGO,AO,Angola,BIE,-,Chitembo,Chitembo,,XXXXXXXX,-,FNCO,,,,,,-13.509,16.749,1642.0,Africa/Luanda
AGO,AO,Angola,BIE,-,Chitembo,Chitembo,,0-24-0-66326,-,,,66326,,,,-13.5169,16.7553,1621.0,Africa/Luanda
AGO,AO,Angola,CAB,-,Buco Zau,Buco Zau,,0-24-0-66103,-,,,66103,,,,-4.762623,12.537902,71.0,Africa/Luanda
AGO,AO,Angola,CAB,-,Cabinda,Cabinda,,0-20000-0-66104,-,FNCA,,66104,,,,-5.55,12.18333333,25.0,Africa/Luanda
AGO,AO,Angola,CAB,-,Landana,Landana,,0-24-0-66105,-,,,66105,,,,-5.257,12.1531,113.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Cuito Cuanavale,Cuito Cuanavale AP,,AOaaFNCV,-,FNCV,,,,,,-15.16,19.157,1304.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Funda,Funda,,0-24-0-66411,-,,,66411,,,,-14.6536,16.8991,1388.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Jamba|Liquesi,Jamba,,XXXXXXXX,-,FNJB,,,,,,-17.455,22.607,1004.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Licua,Licua,,XXXXXXXX,-,FNLC,,,,,,-17.43,19.96,1090.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Mavinga,Mavinga AP,,0-20000-0-66447,-,FNMG,,66447,,AO000066447,,-15.83333333,20.35,1118.0,Africa/Luanda
AGO,AO,Angola,CCU,-,Menongue|Bairro Vict�ria,East/Serpa,,0-20000-0-66410,-,FNME,,66410,,AO000066410,,-14.65,17.68333333,1348.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Cahama,Cahama MET OBS,,0-24-0-66461,-,,,66461,,,,-16.287883,14.312481,1180.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Chiulo,Chiulo,,0-24-0-66463,-,,,66463,,,,-16.5331,14.8667,1128.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Cuvelai,Mukolongodjo MET OBS,,0-24-0-66467,-,,,66467,,,,-15.66806,15.80306,1281.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Mongua,Mongua,,0-24-0-66462,-,,,66462,,,,-16.7255,15.3539,1133.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Namacunde,Oihole,,0-24-0-66465,-,,,66465,,,,-17.333861,15.961888,1147.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Nehone,Omuvandja,,0-24-0-66266,-,,,66266,,,,-16.637222,16.039444,1163.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Nehone,Omuvandja,,0-24-0-66466,-,,,66466,,,,-16.6372,16.0394,1163.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Oncocua,Oncocua,,0-24-0-66464,-,,,66464,,,,-16.655636,13.422742,997.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Ondjiva,Ngjiva Pereira,,AOaaFNGI,-,FNGI,,,,,,-17.043333,15.683889,1114.7,Africa/Luanda
AGO,AO,Angola,CNN,-,Pereira De Eca|Ondjiva,Pereira De Eca,,0-20000-0-66460,-,,,66460,,,,-17.08333333,15.73333333,1108.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Rocadas|Xangongo,Rocadas,,0-20000-0-66485,-,,,66485,,,,-16.71666667,15,1100.0,Africa/Luanda
AGO,AO,Angola,CNN,-,Xangongo,Xangongo AP,,AOaaFNXA,-,FNXA,,,,,,-16.7553997,14.96529961,1116.0,Africa/Luanda
AGO,AO,Angola,CNO,-,Camabatela,Camabatela MET OBS,,0-24-0-66141,-,,,66141,,,,-8.279031,15.519605,1284.0,Africa/Luanda
AGO,AO,Angola,CNO,-,N'dalatando|Cote,N'dalatando,,0-24-0-66172,-,,,66172,,,,-9.283333333,14.91666667,820.0,Africa/Luanda
AGO,AO,Angola,CNO,-,Samba Caju,Samba Caju,,0-24-0-66205,-,,,66205,,,,-8.749615,15.416156,1043.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Calulo,Calulo,,XXXXXXXX,-,FNCU,,,,,,-10.004444,14.904722,998.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Cela,Cela,,0-24-0-66264,-,,,66264,,,,-11.1166,15.0166,1294.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Cela,Cela Bumbaca,,0-24-0-66263,-,,,66263,,,,-11.120468,15.017514,1280.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Cela,Estacao Experimental Agricola da Cela - IIA (EEAC) MET OBS,,0-24-0-66262,-,,,66262,,,,-11.281589,14.997238,1304.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Gabela,Gabela,,0-24-0-66261,-,,,66261,,,,-10.8617,14.3591,1087.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Kariango|Cariango|Quimbungo,Kariango,,XXXXXXXX,-,FNKR,,,,,,-10.597,15.316,1237.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Mussende|Terra Nova,Mussende,,XXXXXXXX,-,FNMU,,,,,,-10.521,15.996,1452.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Porto Amboim,Porto Amboim,,0-20000-0-66240,-,FNPA,,66240,,,,-10.7,13.75,5.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Quibala|Capopa,Quibala,,XXXXXXXX,-,FNQA,,,,,,-10.726,15.006,1304.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Sumbe,Sumbe,,AOs66210,-,,,66210,,,,-11.2,13.85,11.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Sumbe,Sumbe,,0-24-0-66260,-,,,66260,,,,-11.2,13.85,11.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Sumbe|Salinas,Sumbe,,AOaaFNSU,-,FNSU,,,,,,-11.167,13.85,6.0,Africa/Luanda
AGO,AO,Angola,CUS,-,Waku Kungu|Wako-Kungo|Aldeia Campo,Cela,,0-20000-0-66270,-,FNWK,,66270,,AO000066270,,-11.41666667,15.11666667,1304.0,Africa/Luanda
AGO,AO,Angola,HUA,-,Bailundo,Bailundo,,XXXXXXXX,-,FNBD,,,,,,-12.195,15.876,1539.0,Africa/Luanda
AGO,AO,Angola,HUA,-,Chipipa,Chipipa,,0-24-0-66319,-,,,66319,,,,-12.559479,15.739413,1575.0,Africa/Luanda
AGO,AO,Angola,HUA,-,Huambo,Nova Lisboa,,0-20000-0-66318,-,FNHU,,66318,,,,-12.8,15.75,1710.0,Africa/Luanda
AGO,AO,Angola,HUA,-,Londuimbale|Luimbale|Caliaca,Londuimbale,,XXXXXXXX,-,FNLO,,,,,,-12.247,15.309,1594.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Caconda,Caconda,,XXXXXXXX,-,FNCD,,,,,,-13.729,15.066,1698.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Chicomba,Chicomba,,0-24-0-66395,-,,,66395,,,,-14.142,14.9109,1412.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Gambos,Gambos,,0-24-0-66393,-,,,66393,,,,-15.731806,13.891116,1290.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Humpata,Humpata Instituto de Investigacao Agronomica,,0-24-0-66392,-,,,66392,,,,-15.0499,13.3925,1866.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Jamba/Huila|Ngombe,Jamba/Huila,,XXXXXXXX,-,FNJA,,,,,,-14.698,16.066,1498.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Lubango,Lubango,,0-24-0-66391,-,,,66391,,,,-14.9057,13.4483,1896.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Lubango|Jo�o Caldeira,Bandeira,,0-20000-0-66390,-,FNUB,,66390,,AO000066390,,-14.93333333,13.56666667,1760.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Matala,Matala,,XXXXXXXX,-,FNMT,,,,,,-14.728,15.014,1284.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Quilengues,Quilengues,,XXXXXXXX,-,FNQL,,,,,,-14.07,14.08,860.0,Africa/Luanda
AGO,AO,Angola,HUI,-,Toto|Tambe,Toto,,XXXXXXXX,-,FNTT,,,,,,-13.69,14.57,1774.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Cafunfo,Cafunfo AP,,AOaaFNCF,-,FNCF,,,,,,-8.783610344,17.98970032,835.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Camaxilo|Cavula,Camaxilo,,0-20000-0-66187,-,FNCX,,66187,,,,-8.366666667,18.93333333,1180.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Camissombo,Camissombo,,0-24-0-66154,-,,,66154,,,,-8.1549,20.6553,961.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Chitato|Naxili,Chitato AP,,AOaaFNCH,-,FNCH,,,,,,-7.358890057,20.80470085,762.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Dundo|Naxili,Dundo,,XXXXXXXX,-,FNDO,,,,,,-7.359,20.805,741.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Dundo|Saxindongo,Dundo,,AOaaFNDU,-,FNDU,,,,,,-7.402692,20.816833,762.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Dundo|Saxindongo,Dundo,,0-20000-0-66152,-,,,66152,,,,-7.4,20.81666667,775.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Loremo|Luremo,Loremo,,XXXXXXXX,-,FNLM,,,,,,-8.52,17.83,698.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Lucapa|Lukapa|Vega,Lucapa AP,,AOaaFNLK,-,FNLK,,,,,,-8.445727348,20.73208618,933.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Luzamba|Luzamba Segundo,Luzamba AP,,AOaaFNLZ,-,FNLZ,,,,,,-9.115960121,18.04929924,847.0,Africa/Luanda
AGO,AO,Angola,LNO,-,Nzagi|Samuhafo,Nzagi AP,,AOaaFNZG,-,FNZG,,,,,,-7.716939926,21.35820007,747.0,Africa/Luanda
AGO,AO,Angola,LSU,-,Chiluage|Chiluange|Tchiluage,Chiluage,,XXXXXXXX,-,FNCE,,,,,,-9.515,21.791,1087.0,Africa/Luanda
AGO,AO,Angola,LSU,-,Saurimo,Henrique,,0-20000-0-66226,-,FNSA,,66226,,,,-9.65,20.4,1081.0,Africa/Luanda
AGO,AO,Angola,LSU,-,Saurimo,Mina do Luaxe,,0-24-0-66227,-,,,66227,,,,-9.54238,20.15737,1071.0,Africa/Luanda
AGO,AO,Angola,LUA,-,Camama,Camama,,0-24-0-66169,-,,,66169,,,,-8.96,13.2556,82.0,Africa/Luanda
AGO,AO,Angola,LUA,-,Funda,Funda,,0-24-0-66161,-,,,66161,,,,-8.8395,13.4954,41.0,Africa/Luanda
AGO,AO,Angola,LUA,-,Luanda,Luanda / 4 De Feverei|4 de Fevereiro,,0-20000-0-66160,-,FNLU,,66160,,AO000066160,,-8.85,13.23333333,74.0,Africa/Luanda
AGO,AO,Angola,LUA,-,Luanda,Zango MET OBS,,0-24-0-66162,-,,,66162,,,,-9.076019,13.422231,149.0,Africa/Luanda
AGO,AO,Angola,LUA,-,Luanda Fir/uir,Luanda Fir/uir,,XXXXXXXX,-,FNAN,,,,,,-8.85,13.23333333,74.0,Africa/Luanda
AGO,AO,Angola,MAL,-,Cacuso,Cacuso Sede MET OBS (Centro de Formacao Regional do Norte),,0-24-0-66217,-,,,66217,,,,-9.442396,15.746643,1094.0,Africa/Luanda
AGO,AO,Angola,MAL,-,Capanda|Kapanda,Capanda,,XXXXXXXX,-,FNCP,,,,,,-9.768611,15.454444,1026.0,Africa/Luanda
AGO,AO,Angola,MAL,-,Malange|Can�mbua,Malange,,0-20000-0-66215,-,FNMA,,66215,,,,-9.55,16.36666667,1139.0,Africa/Luanda
AGO,AO,Angola,MOX,-,Camanongue,Camaiangala (Farm) MET OBS,,0-24-0-66288,-,,,66288,,,,-11.279496,20.231644,1274.0,Africa/Luanda
AGO,AO,Angola,MOX,-,Cazombo,Cazombo,,0-20000-0-66296,-,FNCZ,,66296,,,,-11.86666667,22.9,1125.0,Africa/Luanda
AGO,AO,Angola,MOX,-,Luau,Novo Aeroporto do Luau,,AOXXFNUA,-,FNUA,,,,,,-10.701389,22.160278,1103.1,Africa/Luanda
AGO,AO,Angola,MOX,-,Luena,Luso,,0-20000-0-66285,-,FNUE,,66285,,,,-11.78333333,19.91666667,1357.0,Africa/Luanda
AGO,AO,Angola,MOX,-,Lumbala N'guimbo|Lumbala Nguimbo,Lumbala N'guimbo,,XXXXXXXX,-,FNBL,,,,,,-14.105,21.45,1138.0,Africa/Luanda
AGO,AO,Angola,MOX,-,Lumege,Lumege Cameia,,0-24-0-66287,-,,,66287,,,,-11.555597,20.784792,1148.0,Africa/Luanda
AGO,AO,Angola,NAM,-,Baia Dos Tigres|Ba�a dos Tigres,Baia Dos Tigres,,0-20000-0-66450,-,,,66450,,,,-16.6,11.71666667,1.0,Africa/Luanda
AGO,AO,Angola,NAM,-,Bentiaba,Bentiaba,,0-24-0-66426,-,,,66426,,,,-14.2819,12.3763,11.0,Africa/Luanda
AGO,AO,Angola,NAM,-,Bibala,Bibala,,0-24-0-66425,-,,,66425,,,,-14.748226,13.30915,866.0,Africa/Luanda
AGO,AO,Angola,NAM,-,Namibe,Mocamedes New AP,,0-20000-0-66422,-,FNMO,,66422,,AO000066422,,-15.2,12.15,43.0,Africa/Luanda
AGO,AO,Angola,NAM,-,Tombua,Tombua,,0-24-0-66423,-,,,66423,,,,-15.7975,11.8772,42.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Carmona|Condo Benza,Carmona,,0-20000-0-66140,-,,,66140,,,,-7.583333333,15,829.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Catoca|Toto,Catoca,,0-20000-0-66136,-,FNTO,,66136,,,,-7.166666667,14.26666667,540.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Maquela Do Zombo|Bongui,Maquela Do Zombo,,0-20000-0-66121,-,FNMQ,,66121,,,,-6.033333333,15.11666667,920.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Negage,Negage,,0-20000-0-66142,-,FNNG,,66142,,,,-7.7639,15.2943,1258.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Negage,Negage AP MET OBS,,0-20000-0-66142,-,,,66142,,,,-7.763738,15.294156,1258.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Negage,Negage Cesse MET OBS|Fazenda Barragem do Manso (FBM),,0-24-0-66143,-,,,66143,,,,-7.818354,15.330536,1275.0,Africa/Luanda
AGO,AO,Angola,UIG,-,Uige|Papel�o,Uige AP,,AOaaFNUG,-,FNUG,,,,,,-7.602778,15.027778,829.1,Africa/Luanda
AGO,AO,Angola,ZAI,-,Mbanza Congo,Mbanza Congo,,0-20000-0-66223,-,,,66223,,,,-6.266666667,14.25,535.0,Africa/Luanda
AGO,AO,Angola,ZAI,-,Mbanza Congo|M'banza-Congo,Mbanza Congo AP,,AOaaFNBC,-,FNBC,,,,,,-6.269899845,14.24699974,587.0,Africa/Luanda
AGO,AO,Angola,ZAI,-,Nbanza-Kongo|Mbanza Congo,Nbanza-Kongo / MIL,,0-20000-0-66118,-,,,66118,,,,-6.266666667,14.25,535.0,Africa/Luanda
AGO,AO,Angola,ZAI,-,Noqui|Ntongui,Noqui Airstrip,,0-20000-0-66116,-,FNNI,,66116,,,,-5.866666667,13.43333333,294.0,Africa/Luanda
AGO,AO,Angola,ZAI,-,N'Zeto|Nzeto,Ambrizete,,0-20000-0-66130,-,FNZE,,66130,,,,-7.233333333,12.86666667,18.0,Africa/Luanda
AGO,AO,Angola,ZAI,-,Soyo,Soyo AP,,AOaaFNSO,-,FNSO,,,,,,-6.141089916,12.37180042,21.0,Africa/Luanda
AGO,AO,Angola,,,Lumenge|Lumege,Lumenge,,XXXXXXXX,-,FNLG,,,,,,,,,
AGO,AO,Angola,,,Ngove,Ngove,,XXXXXXXX,-,FNGV,,,,,,,,,
AIA,AI,Anguilla,-,-,Anguilla|Long Ground,Anguilla,,0-20000-0-78846,-,,,78846,,,,18.2,-63.05,29.0,America/Anguilla
AIA,AI,Anguilla,W,-,Wallblake|Wall Blake|The Valley|Ebenezer,Anguilla Wallblake AP,,VGaaTQPF,-,TQPF,,,,,,18.2048,-63.053853,37.8,America/Tortola
ALB,AL,Albania,12,-,Sazan Island|Sh�ngjin,Sazan Island,,AL136230,-,,,13623,,,,40.5,19.283,340.0,Europe/Tirane
ALB,AL,Albania,BR,-,Kucove|Kucova|Avdillar�t,Kucova MIL APT|Kucova AB,,ALaaLAKV,-,LAKV,,,,,,40.7719444,19.9019444,28.0,Europe/Tirane
ALB,AL,Albania,BR,Rrethi i Ku�ov�s,Qyteti Stalin|Tapi,Qyteti Stalin,,0-20000-0-13624,-,,,13624,,,,40.8,19.9,32.0,Europe/Tirane
ALB,AL,Albania,DI,-,Peshkopi|Pollozhan,Peshkopi,,0-20000-0-13619,-,,,13619,,,,41.68333333,20.43333333,657.0,Europe/Tirane
ALB,AL,Albania,DR,-,Durres|Arapaj,Durres,,ALs13612,-,,,13612,,,,41.3,19.4667,0.0,Europe/Tirane
ALB,AL,Albania,DR,-,Durres|Memaj,Durazzo,,0-20000-0-13611,-,,,13611,,,,41.3,19.45,15.0,Europe/Tirane
ALB,AL,Albania,GJ,-,Gjirokastra|Arshi-L�ngo,Gjirokastra,,0-20000-0-13625,-,,,13625,,,,40.08333333,20.15,193.0,Europe/Tirane
ALB,AL,Albania,KO,-,Korce|Korca|Ravonik,Korca Airfield,,0-20000-0-13629,-,LAKO,,13629,,,,40.6,20.76666667,889.0,Europe/Tirane
ALB,AL,Albania,KR,-,Tirana|Rinas,Tirana FIR/FIC/ACC/SAR/AFTN COM CEN/NOF,,XXXXXXXX,-,LAAA,,,,ALM00013615,,41.421,19.713,38.4,Europe/Tirane
ALB,AL,Albania,KU,-,Kukes|Knet�,Kukes Airfield,,0-20000-0-13610,-,LAKU,,13610,,,,42.03333333,20.41666667,354.0,Europe/Tirane
ALB,AL,Albania,LE,-,Gjader|Gjad�r,Gjader MIL|Gjadri AB,,ALaaLAGJ,-,LAGJ,,,,,,41.8952778,19.5986111,6.0,Europe/Tirane
ALB,AL,Albania,SH,-,Shkodra|Shkoder|Golem,Shkoder AFLD|Shkodra Airfield,,0-20000-0-13600,-,LASK,,13600,,,,42.1,19.53333333,43.0,Europe/Tirane
ALB,AL,Albania,SR,Rrethi i Sarand�s,Saranda|Sarande|Sarand�,Saranda Airfield,,XXXXXXXX,-,LASR,,,,,,39.87,20.01,1.0,Europe/Tirane
ALB,AL,Albania,TR,-,Tirana|Ballaj,Tirana MIL HEL,,ALaaLAFK,-,LAFK,,,,,,41.3158333,19.9516667,235.0,Europe/Tirane
ALB,AL,Albania,TR,-,Tirana|Yzberish,Tirana Rinas AP,,0-20000-0-13615,-,LATI,,13615,,,,41.33333333,19.78333333,89.0,Europe/Tirane
ALB,AL,Albania,TR,-,Tirana-La Praka|Yzberish,Tirana-La Praka,,0-20000-0-13601,-,,,13601,,,,41.33333333,19.8,90.0,Europe/Tirane
ALB,AL,Albania,VL,-,Vlore|Vlora|Babica e Madhe,Vlora Airfield,,0-20000-0-13622,-,LAVL,,13622,,,,40.46666667,19.48333333,1.0,Europe/Tirane
ANT,AN,Netherlands Antilles,-,-,Curacao|Gato,Hato AP,,ANcXHATO,-,,,,,UCM00078988,,12.2,-68.9667,8.8,America/Curacao
ANT,AN,Netherlands Antilles,-,-,Dakota|Sabana Berde,Dakota,,ANaaMAUA,-,MAUA,,,11703,,,12.5,-70.0167,13.0,America/Curacao
ANT,AN,Netherlands Antilles,-,-,Oranjestad|Simeon Antonio,Queen Beatrix Intl AP,,0-20000-0-78982,-,TNCA,,78982,,,,12.5,-70.01666667,3.0,America/Managua
ANT,AN,Netherlands Antilles,-,Saint Martin Island,St Maarten|St Martin|St. Martin|Philipsburg|Simpson Bay,Princess Juliana Intl AP,,0-20000-0-78866,-,TNCM,,78866,11645,,,18.03333333,-63.11666667,3.0,America/Curacao
ANT,AN,Netherlands Antilles,-,-,Willemstad|Curacao|Gato,Hato Intl AP|Curucao Intl AP|Cura�ao Intl AP|Dr. Albert Plesman Intl AP,,0-20000-0-78988,-,TNCC,,78988,11643,,,12.2,-68.96666667,8.0,America/Managua
ANT,AN,Netherlands Antilles,-,-,Willemstad|Juan Domingo,Willemstad,,ANw11606,-,,,,11606,,,12.1833,-68.95,9.0,America/Curacao
ANT,AN,Netherlands Antilles,BO,-,Kralendijk|Bonaire|Dorp Nikiboko,Flamingo Intl AP,,0-20000-0-78990,-,TNCB,,78990,,,,12.13,-68.27583333,7.3,America/Managua
ANT,AN,Netherlands Antilles,SA,-,Saba|Upper Hell's Gate,Saba / Juancho E. Yrausquin AP,,ANaaTNCS,-,TNCS,,,,,,17.645269,-63.220344,42.1,America/Curacao
ANT,AN,Netherlands Antilles,SE,-,Oranjestad|St. Eustatius|Concordia,Oranjestad / FD Roosevelt AP,,0-20000-0-78873,-,TNCE,,78873,,,,17.49555556,-62.98277778,39.9,America/Montserrat
ANT,AN,Netherlands Antilles,,,Curacao|Curucao,Curacao ACC/FIC,,XXXXXXXX,-,TNCF,,,,,,,,,
ARE,AE,United Arab Emirates,-,-,ABK Field|Abu Al Bukhoosh,ABK Field (Total Oil),,XXXXXXXX,-,OMBK,,,,,,25.4935,53.1269,10.0,-
ARE,AE,United Arab Emirates,-,-,Al Jazeirah,Al Jazeirah AP,,AEXXOMRJ,-,OMRJ,,,,,,25.665278,55.774167,3.0,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Alyasat,Alyasat,,XXXXXXXX,-,OMAY,,,,,,24.220833,52.006944,6.0,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Delma,Delma,,XXXXXXXX,-,OMDL,,,,,,24.51,52.335278,6.1,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Qaffaya,Qaffaya,,XXXXXXXX,-,OMQF,,,,,,24.590278,51.727222,4.0,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Sas Al Nakhl,Sas Al Nakhl AB|Sasalnahkil (MIL),,XXXXXXXX,-,OMNK,,,,,,24.4408,54.5171,3.0,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Sir Abu Nu�ayr|Sir Abu Nair,Sir Abu Nu�ayr,,XXXXXXXX,-,OMSN,,,,,,25.2167,54.2337,6.0,Asia/Dubai
ARE,AE,United Arab Emirates,-,-,Sir Baniyas,Sir Baniyas,,XXXXXXXX,-,OMBY,,,,,,24.283611,52.580278,4.3,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Abu Dhabi,Emirates FIR,,XXXXXXXX,-,OMAE,,,,AEM00041217,,24.4452,54.6104,2.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Abu Dhabi Node 057|Mad?nat Khal?fah B,Abu Dhabi Node 057,,AEw32505,-,,,,32505,,,24.4333,54.65,27.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Abu Dhabi|Al Muqa??arah,Al Dhafra Air Base|Aldhafra [MISSPELLING],,AEaaOMAM,-,OMAM,,,,,,24.2483333,54.5477778,20.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Abu Dhabi|Mad?nat Khal?fah B,Abu Dhabi / Intl AP,,0-20000-0-41217,-,OMAA,,41217,,,,24.43333333,54.65,16.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Abu Dhabi|Min?aqat al Ma??r,Bateen AP,,0-20000-0-41216,-,OMAD,,41216,,,,24.43333333,54.46666667,5.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,Al Ain,Al Ain,Emirates Falcons Aviation Aeroclub AFLD,,AEXXOMEF,-,OMEF,,,,,,24.466111,55.625,276.8,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Al Ain Node 063|Al Ja?r,Al Ain Node 063,,AEw32507,-,,,,32507,AEM00041218,,24.2667,55.6167,264.9,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Al Ain|Alain|Al Ja?r,Al Ain / Intl AP,,0-20000-0-41218,-,OMAL,,41218,,,,24.26666667,55.6,265.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Al Dhafra Node 011|Al Muqa??arah,Al Dhafra Node 011,,AEw32514,-,,,,32514,,,24.25,54.55,23.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Al Dhafra|Al Muqa??arah,Al Dhafra,,AEaaKQGX,-,KQGX,,69810,,,,24.25,54.55,23.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Al Hamra Aux|Jebel Dhanna,Al Hamra Aux AP,,AEaaOMAH,-,OMAH,,,,,,24.0738889,52.4636111,32.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Arzanah|�Aw?f?,Arzanah AP,,AEaaOMAR,-,OMAR,,,,,,24.780833,52.559722,4.6,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Asab Airfield|Nuqayrah,Asab Airfield,,AEaaOMAC,-,OMAC,,,,,,23.3002778,54.2230556,121.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Bateen Node 019|Min?aqat al Ma??r,Bateen Node 019,,AEw32508,-,,,,32508,,,24.4333,54.4667,5.0,Asia/Dubai
ARE,AE,United Arab Emirates,AZ,-,Buhasa|B? ?a??,Buhasa,,AEaaOMAB,-,OMAB,,,,,,23.599722,53.379444,120.4,Asia/Dubai
